YEAR,WEEK,ILITOTAL,TOTAL PATIENTS
2018,14,45,3057
2018,14,17,3554
2018,14,264,8470
2018,14,127,16474
2018,14,35,3124
2018,14,704,24543
2018,14,294,17245
2018,14,212,9043
2018,14,297,14632
2018,14,18,983
2018,14,193,15023
2018,14,98,6716
2018,14,531,31279
2018,14,1186,67332
2018,14,77,5275
2018,14,112,4756
2018,14,108,6553
2018,14,44,7428
2018,14,530,18064
2018,14,477,39438
2018,14,53,1877
2018,14,2393,83728
2018,14,79,6105
2018,14,203,8772
2018,14,112,5755
2018,14,58,3149
2018,14,149,2006
2018,14,5,935
2018,14,1811,95300
2018,15,634,38668
2018,15,234,4510
2018,15,566,17470
2018,15,38,3762
2018,15,903,49879
2018,15,150,23334
2018,15,124,4175
2018,15,7,2498
2018,15,238,14130
2018,15,1147,44884
2018,15,34,1223
2018,15,4,1324
2018,15,695,45005
2018,15,110,4234
2018,15,12,3062
2018,15,112,5941
2018,15,128,7311
2018,15,1116,54142
2018,15,27,4847
2018,15,96,7046
2018,15,685,37124
2018,15,376,23402
2018,15,131,6105
2018,15,407,15832
2018,15,37,3092
2018,15,21,3920
2018,15,171,7864
2018,15,138,16709
2018,15,15,2771
2018,15,626,25767
2018,15,234,17801
2018,15,240,10928
2018,15,199,15934
2018,15,5,1235
2018,15,171,18145
2018,15,48,3938
2018,15,476,35108
2018,15,894,55374
2018,15,102,5758
2018,15,94,5131
2018,15,256,9699
2018,15,42,6729
2018,15,437,17818
2018,15,77,9219
2018,15,52,2229
2018,15,1898,85125
2018,15,50,6012
2018,15,216,9551
2018,15,134,6354
2018,15,42,3437
2018,15,121,1924
2018,15,5,899
2018,15,1736,100612
2018,16,604,38747
2018,16,231,4501
2018,16,483,15310
2018,16,37,3196
2018,16,888,48286
2018,16,146,23550
2018,16,108,3896
2018,16,9,2683
2018,16,204,13788
2018,16,979,44675
2018,16,25,1122
2018,16,4,1329
2018,16,506,42888
2018,16,75,3808
2018,16,8,2881
2018,16,72,5165
2018,16,104,7771
2018,16,1126,54992
2018,16,27,4524
2018,16,98,6331
2018,16,500,30204
2018,16,323,22875
2018,16,138,6119
2018,16,377,17295
2018,16,19,2966
2018,16,7,3834
2018,16,137,7548
2018,16,104,16311
2018,16,19,2591
2018,16,541,25392
2018,16,222,17219
2018,16,237,10661
2018,16,183,15266
2018,16,9,1123
2018,16,131,17009
2018,16,38,4159
2018,16,414,34783
2018,16,732,54648
2018,16,77,5412
2018,16,63,4922
2018,16,66,6376
2018,16,51,8042
2018,16,696,28194
2018,16,266,36819
2018,16,51,1955
2018,16,1581,86003
2018,16,47,6166
2018,16,136,9514
2018,16,132,6248
2018,16,44,3483
2018,16,90,1973
2018,16,5,901
2018,16,1555,95541
2018,17,532,37489
2018,17,164,4087
2018,17,450,15797
2018,17,45,2819
2018,17,934,48911
2018,17,176,24446
2018,17,123,4625
2018,17,3,2748
2018,17,231,14398
2018,17,850,43577
2018,17,37,1196
2018,17,5,1502
2018,17,578,45444
2018,17,63,4468
2018,17,11,3117
2018,17,59,5056
2018,17,87,7447
2018,17,1173,55540
2018,17,11,3654
2018,17,77,7753
2018,17,459,35287
2018,17,245,19350
2018,17,100,5330
2018,17,405,18227
2018,17,24,3051
2018,17,0,3471
2018,17,162,7396
2018,17,133,16995
2018,17,19,2415
2018,17,582,26076
2018,17,228,16992
2018,17,177,11115
2018,17,184,15905
2018,17,10,1107
2018,17,134,13774
2018,17,32,3985
2018,17,363,35793
2018,17,715,55455
2018,17,29,5303
2018,17,53,4744
2018,17,84,6289
2018,17,30,7828
2018,17,624,27206
2018,17,377,40388
2018,17,57,2193
2018,17,1547,84365
2018,17,21,5727
2018,17,84,7849
2018,17,126,6266
2018,17,34,3135
2018,17,110,2016
2018,17,6,965
2018,17,1649,101598
2018,18,509,38229
2018,18,135,4190
2018,18,434,13983
2018,18,34,2937
2018,18,876,47122
2018,18,136,23430
2018,18,86,3767
2018,18,7,2785
2018,18,216,14578
2018,18,942,44943
2018,18,23,1069
2018,18,10,1619
2018,18,445,43161
2018,18,65,4202
2018,18,7,2797
2018,18,39,5044
2018,18,46,6626
2018,18,1031,55944
2018,18,17,4014
2018,18,87,7975
2018,18,418,34576
2018,18,127,19514
2018,18,111,6034
2018,18,336,14330
2018,18,4,2372
2018,18,0,3401
2018,18,111,7695
2018,18,71,9533
2018,18,16,2732
2018,18,479,26232
2018,18,203,16740
2018,18,232,10543
2018,18,157,14230
2018,18,1,1423
2018,18,99,12654
2018,18,36,3994
2018,18,336,33944
2018,18,598,54059
2018,18,47,5287
2018,18,53,4225
2018,18,64,6236
2018,18,33,5721
2018,18,570,24676
2018,18,406,39779
2018,18,34,1883
2018,18,1377,82510
2018,18,23,5775
2018,18,110,8381
2018,18,116,6181
2018,18,17,2831
2018,18,111,928
2018,18,2,950
2018,18,1726,104969
2018,19,448,38040
2018,19,137,4336
2018,19,386,15049
2018,19,46,2650
2018,19,828,46475
2018,19,109,23509
2018,19,35,2580
2018,19,3,2547
2018,19,261,14638
2018,19,897,45590
2018,19,26,1134
2018,19,2,1391
2018,19,423,43096
2018,19,38,3597
2018,19,5,2068
2018,19,35,4507
2018,19,55,7877
2018,19,1106,56009
2018,19,8,4120
2018,19,57,6327
2018,19,366,34708
2018,19,174,20428
2018,19,96,5835
2018,19,279,14186
2018,19,9,2732
2018,19,2,3480
2018,19,101,8160
2018,19,115,16595
2018,19,13,2745
2018,19,498,26642
2018,19,234,16582
2018,19,165,10991
2018,19,96,12333
2018,19,1,875
2018,19,70,9799
2018,19,24,4296
2018,19,311,35470
2018,19,495,53937
2018,19,25,4733
2018,19,35,4410
2018,19,42,5622
2018,19,25,5340
2018,19,509,23488
2018,19,360,50238
2018,19,29,1574
2018,19,577,63050
2018,19,25,5114
2018,19,52,9421
2018,19,81,5469
2018,19,16,2814
2018,19,99,1953
2018,19,2,641
2018,19,1705,109022
2018,20,417,37352
2018,20,113,4346
2018,20,357,14200
2018,20,27,2138
2018,20,708,44470
2018,20,97,23044
2018,20,25,1746
2018,20,1,2624
2018,20,205,13813
2018,20,902,45108
2018,20,14,835
2018,20,3,1392
2018,20,387,42744
2018,20,29,2831
2018,20,6,1842
2018,20,44,3886
2018,20,40,6489
2018,20,1034,54966
2018,20,5,4602
2018,20,72,7895
2018,20,339,33369
2018,20,152,23184
2018,20,73,5581
2018,20,310,16474
2018,20,7,2166
2018,20,0,3059
2018,20,98,7977
2018,20,77,15343
2018,20,11,2367
2018,20,440,25164
2018,20,208,16081
2018,20,131,9178
2018,20,63,10611
2018,20,2,1038
2018,20,69,11043
2018,20,16,3439
2018,20,272,35860
2018,20,407,51956
2018,20,13,4436
2018,20,42,4182
2018,20,53,5682
2018,20,22,6087
2018,20,391,23078
2018,20,374,39973
2018,20,26,1610
2018,20,1003,93685
2018,20,21,5015
2018,20,50,8894
2018,20,89,5228
2018,20,14,2613
2018,20,100,1951
2018,20,6,613
2018,20,1618,101509
2018,21,358,34724
2018,21,104,3985
2018,21,342,14849
2018,21,23,2040
2018,21,690,40820
2018,21,72,22395
2018,21,42,1375
2018,21,1,2398
2018,21,221,13489
2018,21,768,42847
2018,21,22,970
2018,21,6,1216
2018,21,366,38464
2018,21,30,2719
2018,21,3,1816
2018,21,30,2187
2018,21,26,5961
2018,21,989,53747
2018,21,7,4133
2018,21,47,3768
2018,21,337,31442
2018,21,127,20273
2018,21,55,5147
2018,21,301,16533
2018,21,4,1863
2018,21,0,2947
2018,21,124,6593
2018,21,70,14086
2018,21,7,1740
2018,21,470,25857
2018,21,170,15167
2018,21,99,7956
2018,21,60,8854
2018,21,9,635
2018,21,75,9451
2018,21,19,3107
2018,21,255,35460
2018,21,378,52060
2018,21,9,4213
2018,21,27,3041
2018,21,54,5643
2018,21,33,5574
2018,21,441,22596
2018,21,315,37992
2018,21,13,1169
2018,21,981,91868
2018,21,11,4653
2018,21,41,9458
2018,21,84,4774
2018,21,14,2839
2018,21,128,1955
2018,21,1,608
2018,21,1703,103038
2018,22,386,35728
2018,22,75,4008
2018,22,325,12413
2018,22,21,1756
2018,22,581,37828
2018,22,78,18115
2018,22,7,973
2018,22,0,1930
2018,22,175,12240
2018,22,768,40490
2018,22,12,701
2018,22,1,470
2018,22,323,35646
2018,22,28,2299
2018,22,0,1306
2018,22,21,2454
2018,22,20,5866
2018,22,888,53414
2018,22,2,3212
2018,22,68,4728
2018,22,248,27624
2018,22,93,18317
2018,22,43,5034
2018,22,293,15082
2018,22,5,1791
2018,22,0,2265
2018,22,108,5761
2018,22,97,13805
2018,22,6,1189
2018,22,432,25599
2018,22,203,13144
2018,22,99,7062
2018,22,27,6548
2018,22,3,731
2018,22,53,7863
2018,22,8,2832
2018,22,280,35772
2018,22,373,51826
2018,22,4,3428
2018,22,24,2831
2018,22,32,4857
2018,22,16,4535
2018,22,334,19603
2018,22,364,22353
2018,22,13,998
2018,22,972,90956
2018,22,1,983
2018,22,20,7328
2018,22,75,4002
2018,22,10,2601
2018,22,100,1956
2018,22,2,611
2018,22,1424,90442
2018,23,286,36711
2018,23,70,3976
2018,23,180,11587
2018,23,17,1443
2018,23,571,42455
2018,23,66,22468
2018,23,7,1167
2018,23,0,2474
2018,23,218,13532
2018,23,638,37465
2018,23,17,1014
2018,23,2,547
2018,23,224,34926
2018,23,29,2156
2018,23,0,1545
2018,23,17,1764
2018,23,14,5536
2018,23,743,51718
2018,23,0,4211
2018,23,92,4356
2018,23,193,28156
2018,23,72,18287
2018,23,28,5134
2018,23,222,15946
2018,23,2,2169
2018,23,0,2049
2018,23,89,7038
2018,23,94,15667
2018,23,7,1411
2018,23,459,25000
2018,23,205,13872
2018,23,2,7415
2018,23,46,6494
2018,23,3,797
2018,23,56,9109
2018,23,10,3016
2018,23,286,35089
2018,23,379,50395
2018,23,1,3627
2018,23,14,3723
2018,23,28,5741
2018,23,11,5173
2018,23,316,20021
2018,23,301,38477
2018,23,23,1150
2018,23,790,92879
2018,23,1,789
2018,23,11,8325
2018,23,74,4567
2018,23,17,2950
2018,23,108,1983
2018,23,7,627
2018,23,1573,100458
2018,24,281,36345
2018,24,36,3988
2018,24,140,7949
2018,24,20,1459
2018,24,548,40946
2018,24,57,21521
2018,24,10,1137
2018,24,1,2352
2018,24,86,10372
2018,24,528,38578
2018,24,10,801
2018,24,1,541
2018,24,209,34579
2018,24,9,1847
2018,24,0,1434
2018,24,12,1439
2018,24,17,5857
2018,24,667,50050
2018,24,4,4386
2018,24,43,4982
2018,24,185,28425
2018,24,130,17967
2018,24,5,1527
2018,24,208,16403
2018,24,2,2137
2018,24,0,1945
2018,24,73,6623
2018,24,85,15232
2018,24,11,1410
2018,24,431,24485
2018,24,137,13525
2018,24,3,7360
2018,24,28,6619
2018,24,4,747
2018,24,74,9589
2018,24,9,1555
2018,24,266,35533
2018,24,318,48732
2018,24,5,3438
2018,24,11,3702
2018,24,37,5505
2018,24,11,5219
2018,24,320,20023
2018,24,27,8468
2018,24,18,1146
2018,24,808,87001
2018,24,13,4309
2018,24,13,6181
2018,24,4,2332
2018,24,16,3233
2018,24,94,1903
2018,24,7,641
2018,24,1474,99234
2018,25,184,27482
2018,25,58,4266
2018,25,288,14885
2018,25,10,1773
2018,25,526,31963
2018,25,46,22194
2018,25,13,1127
2018,25,1,2130
2018,25,215,13084
2018,25,516,41880
2018,25,16,896
2018,25,1,555
2018,25,269,36948
2018,25,13,1803
2018,25,0,1449
2018,25,2,1867
2018,25,15,5902
2018,25,672,49653
2018,25,4,4304
2018,25,32,4026
2018,25,178,25591
2018,25,73,18011
2018,25,37,5267
2018,25,191,16659
2018,25,5,2159
2018,25,0,1645
2018,25,18,5852
2018,25,69,14747
2018,25,14,1395
2018,25,411,24530
2018,25,135,13004
2018,25,0,7529
2018,25,28,6427
2018,25,3,717
2018,25,48,9533
2018,25,0,0
2018,25,240,34406
2018,25,280,51611
2018,25,8,3083
2018,25,18,3607
2018,25,30,5362
2018,25,21,5367
2018,25,250,18842
2018,25,124,21010
2018,25,15,1176
2018,25,790,83818
2018,25,14,4159
2018,25,12,6565
2018,25,3,2465
2018,25,22,3057
2018,25,98,1758
2018,25,7,572
2018,25,1301,99151
2018,26,222,33952
2018,26,84,4382
2018,26,266,14897
2018,26,11,1683
2018,26,493,32091
2018,26,65,23854
2018,26,13,706
2018,26,8,2167
2018,26,196,13432
2018,26,457,39790
2018,26,10,877
2018,26,1,528
2018,26,239,37154
2018,26,16,2432
2018,26,0,1400
2018,26,15,1424
2018,26,3,3966
2018,26,669,49100
2018,26,0,4092
2018,26,31,3341
2018,26,192,26687
2018,26,68,15115
2018,26,53,6286
2018,26,168,14483
2018,26,6,2098
2018,26,0,1939
2018,26,22,6139
2018,26,31,14719
2018,26,7,1299
2018,26,339,24368
2018,26,116,11978
2018,26,1,6625
2018,26,19,5888
2018,26,3,767
2018,26,59,9542
2018,26,6,2927
2018,26,198,33978
2018,26,261,51175
2018,26,1,3374
2018,26,20,3382
2018,26,39,5906
2018,26,12,5043
2018,26,288,16510
2018,26,115,54735
2018,26,18,1074
2018,26,767,85696
2018,26,19,3996
2018,26,6,6000
2018,26,1,2307
2018,26,21,3119
2018,26,103,1925
2018,26,0,614
2018,26,1183,96557
2018,27,247,34370
2018,27,81,4708
2018,27,189,10130
2018,27,10,1581
2018,27,380,34706
2018,27,37,17721
2018,27,1,381
2018,27,0,1697
2018,27,128,10832
2018,27,426,38903
2018,27,16,825
2018,27,1,489
2018,27,241,32637
2018,27,14,1867
2018,27,0,766
2018,27,4,1360
2018,27,11,5786
2018,27,623,46536
2018,27,3,3450
2018,27,39,4216
2018,27,159,22604
2018,27,54,14529
2018,27,18,4063
2018,27,193,14243
2018,27,0,1891
2018,27,0,439
2018,27,95,6885
2018,27,45,13249
2018,27,3,1018
2018,27,363,25035
2018,27,139,12675
2018,27,10,5681
2018,27,19,4455
2018,27,4,746
2018,27,41,7734
2018,27,8,2596
2018,27,201,33508
2018,27,236,47712
2018,27,4,3152
2018,27,13,3180
2018,27,33,4836
2018,27,23,4677
2018,27,211,16578
2018,27,8,50804
2018,27,18,1090
2018,27,723,84409
2018,27,12,3870
2018,27,15,5417
2018,27,3,1891
2018,27,20,2746
2018,27,94,1892
2018,27,4,591
2018,27,989,92648
2018,28,226,37532
2018,28,79,4373
2018,28,238,14744
2018,28,13,1887
2018,28,398,40418
2018,28,53,21692
2018,28,7,606
2018,28,0,2395
2018,28,162,13465
2018,28,446,41557
2018,28,9,964
2018,28,0,529
2018,28,264,37900
2018,28,20,2433
2018,28,2,1151
2018,28,0,1602
2018,28,14,6088
2018,28,602,47713
2018,28,1,4229
2018,28,53,5232
2018,28,241,30018
2018,28,48,14529
2018,28,28,5316
2018,28,190,16655
2018,28,0,2079
2018,28,0,1974
2018,28,59,5895
2018,28,47,14684
2018,28,6,1346
2018,28,332,25578
2018,28,135,13117
2018,28,0,7055
2018,28,33,5737
2018,28,2,764
2018,28,50,9679
2018,28,19,5334
2018,28,163,34693
2018,28,251,52085
2018,28,1,3892
2018,28,14,3755
2018,28,21,6188
2018,28,4,5140
2018,28,256,18954
2018,28,121,62248
2018,28,13,1127
2018,28,619,79061
2018,28,8,3887
2018,28,18,6898
2018,28,6,2351
2018,28,29,3245
2018,28,40,1754
2018,28,0,667
2018,28,1097,98322
2018,29,226,36600
2018,29,63,4267
2018,29,142,11702
2018,29,12,1572
2018,29,379,40584
2018,29,48,22237
2018,29,14,622
2018,29,7,2313
2018,29,137,13004
2018,29,392,41097
2018,29,11,950
2018,29,0,546
2018,29,221,37420
2018,29,24,2269
2018,29,1,1336
2018,29,2,1343
2018,29,20,6189
2018,29,569,47848
2018,29,0,3212
2018,29,15,3734
2018,29,193,29372
2018,29,39,14967
2018,29,42,4971
2018,29,156,15633
2018,29,2,1939
2018,29,0,1950
2018,29,73,7406
2018,29,39,9209
2018,29,1,1298
2018,29,312,25074
2018,29,105,13419
2018,29,0,6891
2018,29,4,5531
2018,29,1,746
2018,29,49,9540
2018,29,10,2955
2018,29,146,34674
2018,29,157,44054
2018,29,0,3789
2018,29,8,3402
2018,29,27,6236
2018,29,23,5423
2018,29,203,18985
2018,29,111,62055
2018,29,15,1050
2018,29,602,82280
2018,29,9,3988
2018,29,8,6262
2018,29,10,2570
2018,29,12,3019
2018,29,85,1868
2018,29,1,549
2018,29,1010,96936
2018,30,211,34138
2018,30,60,4490
2018,30,260,15067
2018,30,8,1782
2018,30,382,40361
2018,30,35,21940
2018,30,2,589
2018,30,3,2275
2018,30,133,12890
2018,30,441,40173
2018,30,9,990
2018,30,1,310
2018,30,164,35777
2018,30,18,2423
2018,30,1,1307
2018,30,1,1348
2018,30,14,6186
2018,30,638,48782
2018,30,3,3415
2018,30,22,4812
2018,30,198,29665
2018,30,65,16330
2018,30,33,5207
2018,30,198,17241
2018,30,1,2035
2018,30,0,1969
2018,30,37,6450
2018,30,51,15230
2018,30,8,1333
2018,30,288,25299
2018,30,35,4014
2018,30,1,7400
2018,30,11,4662
2018,30,1,612
2018,30,30,9536
2018,30,7,2774
2018,30,117,33514
2018,30,168,48496
2018,30,1,3817
2018,30,12,2816
2018,30,40,6218
2018,30,19,5498
2018,30,197,19302
2018,30,31,49164
2018,30,8,702
2018,30,540,78957
2018,30,11,3810
2018,30,6,7070
2018,30,5,2118
2018,30,9,2978
2018,30,78,1933
2018,30,3,621
2018,30,834,94690
2018,31,227,35019
2018,31,63,4363
2018,31,166,12555
2018,31,8,1475
2018,31,374,39694
2018,31,40,20818
2018,31,0,697
2018,31,0,2212
2018,31,113,13008
2018,31,390,39649
2018,31,4,979
2018,31,0,82
2018,31,177,34920
2018,31,16,2554
2018,31,1,1603
2018,31,1,866
2018,31,2,4302
2018,31,658,46762
2018,31,3,4087
2018,31,21,4717
2018,31,165,29251
2018,31,75,14752
2018,31,39,4313
2018,31,165,15593
2018,31,2,1981
2018,31,0,1736
2018,31,35,6431
2018,31,39,14667
2018,31,15,1276
2018,31,279,24928
2018,31,139,14016
2018,31,1,7308
2018,31,8,4868
2018,31,1,752
2018,31,52,9008
2018,31,9,2801
2018,31,100,33486
2018,31,205,48599
2018,31,2,3828
2018,31,11,3133
2018,31,18,6410
2018,31,10,5271
2018,31,209,19883
2018,31,109,61506
2018,31,15,1045
2018,31,529,80968
2018,31,5,3716
2018,31,11,6673
2018,31,3,2282
2018,31,18,2721
2018,31,86,2083
2018,31,3,571
2018,31,926,96734
2018,32,226,34675
2018,32,64,4300
2018,32,257,15275
2018,32,14,1843
2018,32,387,40532
2018,32,40,21968
2018,32,10,764
2018,32,0,2186
2018,32,127,13056
2018,32,465,40710
2018,32,10,1192
2018,32,0,73
2018,32,157,35580
2018,32,31,2605
2018,32,4,3485
2018,32,1,977
2018,32,14,6022
2018,32,617,47071
2018,32,2,4361
2018,32,20,3274
2018,32,191,29137
2018,32,43,14429
2018,32,2,2104
2018,32,134,12097
2018,32,3,2009
2018,32,0,1791
2018,32,85,6972
2018,32,33,14758
2018,32,10,1293
2018,32,304,25232
2018,32,143,12988
2018,32,0,7789
2018,32,2,4515
2018,32,0,420
2018,32,50,9125
2018,32,28,4854
2018,32,127,32934
2018,32,175,47856
2018,32,3,3183
2018,32,10,3257
2018,32,31,6252
2018,32,18,5549
2018,32,156,11851
2018,32,176,44606
2018,32,17,1036
2018,32,523,82840
2018,32,8,3057
2018,32,5,7746
2018,32,5,2242
2018,32,14,2518
2018,32,76,1639
2018,32,2,591
2018,32,983,97048
2018,33,326,36433
2018,33,75,3987
2018,33,222,13346
2018,33,8,1558
2018,33,391,41273
2018,33,48,23658
2018,33,2,711
2018,33,0,2314
2018,33,142,12919
2018,33,711,42243
2018,33,7,1232
2018,33,0,70
2018,33,172,36147
2018,33,29,2739
2018,33,9,4369
2018,33,0,1809
2018,33,22,6202
2018,33,712,50137
2018,33,3,4283
2018,33,19,3465
2018,33,205,29745
2018,33,60,15202
2018,33,5,1644
2018,33,248,16024
2018,33,3,2396
2018,33,0,1899
2018,33,54,4950
2018,33,36,13403
2018,33,12,1279
2018,33,318,23597
2018,33,175,12994
2018,33,0,8346
2018,33,12,4642
2018,33,0,335
2018,33,54,9563
2018,33,34,4716
2018,33,141,34200
2018,33,194,47439
2018,33,2,3562
2018,33,16,3421
2018,33,32,6618
2018,33,7,5125
2018,33,184,18607
2018,33,173,45528
2018,33,11,1147
2018,33,517,80842
2018,33,5,3738
2018,33,7,6831
2018,33,7,2375
2018,33,14,2570
2018,33,76,2044
2018,33,2,511
2018,33,958,93764
2018,34,512,38974
2018,34,73,13260
2018,34,375,16842
2018,34,15,2457
2018,34,335,39396
2018,34,75,23468
2018,34,13,1220
2018,34,0,1875
2018,34,166,13342
2018,34,810,41871
2018,34,8,959
2018,34,0,81
2018,34,188,36699
2018,34,43,3684
2018,34,8,4667
2018,34,2,1453
2018,34,36,6518
2018,34,908,51873
2018,34,2,4099
2018,34,38,3603
2018,34,203,28563
2018,34,46,9344
2018,34,2,1868
2018,34,243,13992
2018,34,1,3089
2018,34,0,1623
2018,34,160,7487
2018,34,46,14040
2018,34,13,1351
2018,34,380,24830
2018,34,46,4598
2018,34,0,8892
2018,34,10,6017
2018,34,1,574
2018,34,73,10854
2018,34,45,4860
2018,34,133,33238
2018,34,198,48106
2018,34,1,3527
2018,34,9,3941
2018,34,42,6689
2018,34,18,6870
2018,34,270,19297
2018,34,0,0
2018,34,11,752
2018,34,624,81381
2018,34,8,4709
2018,34,5,6356
2018,34,9,2445
2018,34,16,2454
2018,34,106,2061
2018,34,0,550
2018,34,923,91270
2018,35,497,39065
2018,35,114,4012
2018,35,295,13906
2018,35,25,2560
2018,35,435,42792
2018,35,77,24376
2018,35,11,2061
2018,35,0,2524
2018,35,179,13343
2018,35,852,43546
2018,35,24,1527
2018,35,0,65
2018,35,269,37696
2018,35,48,3832
2018,35,7,4288
2018,35,0,2213
2018,35,32,6773
2018,35,976,51716
2018,35,0,3991
2018,35,30,4237
2018,35,191,26608
2018,35,43,9870
2018,35,8,2516
2018,35,269,11980
2018,35,10,3343
2018,35,0,1828
2018,35,162,7586
2018,35,54,14235
2018,35,3,1613
2018,35,356,25313
2018,35,199,13939
2018,35,0,9869
2018,35,25,7070
2018,35,1,201
2018,35,85,11022
2018,35,59,5600
2018,35,160,33061
2018,35,238,51692
2018,35,1,4398
2018,35,16,4154
2018,35,45,6534
2018,35,31,7578
2018,35,244,20236
2018,35,173,45528
2018,35,14,717
2018,35,670,87701
2018,35,7,3825
2018,35,12,6506
2018,35,9,2304
2018,35,11,2945
2018,35,87,1852
2018,35,0,556
2018,35,966,93512
2018,36,565,39056
2018,36,121,4178
2018,36,316,14995
2018,36,21,2526
2018,36,515,38143
2018,36,99,18602
2018,36,13,2284
2018,36,0,1945
2018,36,163,12027
2018,36,896,42011
2018,36,17,1082
2018,36,0,68
2018,36,263,35501
2018,36,27,3360
2018,36,7,3702
2018,36,5,2015
2018,36,64,6804
2018,36,1084,50005
2018,36,2,3801
2018,36,23,2691
2018,36,238,27604
2018,36,89,9065
2018,36,48,4986
2018,36,327,17049
2018,36,21,3040
2018,36,0,1522
2018,36,172,7571
2018,36,62,13217
2018,36,10,1685
2018,36,485,32186
2018,36,202,12551
2018,36,2,2332
2018,36,30,5728
2018,36,1,327
2018,36,67,8922
2018,36,55,5484
2018,36,201,33420
2018,36,307,53250
2018,36,5,4190
2018,36,61,4258
2018,36,55,6013
2018,36,29,5951
2018,36,382,19608
2018,36,343,55538
2018,36,9,359
2018,36,812,88150
2018,36,12,4629
2018,36,10,4846
2018,36,19,2948
2018,36,17,2554
2018,36,152,2279
2018,36,2,635
2018,36,1002,95540
2018,37,565,39553
2018,37,100,3939
2018,37,355,16472
2018,37,23,2800
2018,37,645,41942
2018,37,83,22343
2018,37,48,2864
2018,37,2,2358
2018,37,170,13013
2018,37,888,45002
2018,37,28,1258
2018,37,0,564
2018,37,292,39108
2018,37,52,3911
2018,37,10,4603
2018,37,10,2316
2018,37,37,6839
2018,37,928,51747
2018,37,0,4020
2018,37,24,4328
2018,37,288,31230
2018,37,144,12070
2018,37,72,5622
2018,37,263,15334
2018,37,14,3248
2018,37,0,1924
2018,37,125,7558
2018,37,57,13756
2018,37,8,1860
2018,37,594,32883
2018,37,191,13034
2018,37,8,2762
2018,37,36,5866
2018,37,0,797
2018,37,54,9175
2018,37,46,5102
2018,37,165,33439
2018,37,395,55400
2018,37,6,5200
2018,37,69,3871
2018,37,64,6758
2018,37,22,7178
2018,37,449,21034
2018,37,251,54433
2018,37,14,712
2018,37,984,86290
2018,37,17,5014
2018,37,24,6146
2018,37,26,2968
2018,37,15,2772
2018,37,133,2283
2018,37,2,602
2018,37,1184,97549
2018,38,605,37888
2018,38,85,3934
2018,38,286,14791
2018,38,26,2823
2018,38,555,40592
2018,38,80,22908
2018,38,73,3114
2018,38,1,1402
2018,38,245,13219
2018,38,844,43132
2018,38,19,1429
2018,38,3,862
2018,38,334,39035
2018,38,41,4095
2018,38,12,4573
2018,38,6,2362
2018,38,8,4885
2018,38,1031,53657
2018,38,4,3255
2018,38,34,4839
2018,38,321,31809
2018,38,196,12649
2018,38,77,6601
2018,38,284,15613
2018,38,18,3246
2018,38,0,1357
2018,38,89,7131
2018,38,74,13511
2018,38,14,2095
2018,38,806,34928
2018,38,184,12655
2018,38,11,3067
2018,38,45,6662
2018,38,2,740
2018,38,80,8899
2018,38,0,0
2018,38,204,33437
2018,38,505,59159
2018,38,10,6075
2018,38,44,4300
2018,38,52,6545
2018,38,21,7575
2018,38,465,24663
2018,38,339,23551
2018,38,11,757
2018,38,1015,86572
2018,38,20,4889
2018,38,38,5876
2018,38,46,3787
2018,38,16,2777
2018,38,153,2325
2018,38,2,627
2018,38,1640,102434
2018,39,544,35691
2018,39,126,3945
2018,39,224,10673
2018,39,45,2702
2018,39,546,41889
2018,39,64,19445
2018,39,38,3949
2018,39,3,2495
2018,39,280,13368
2018,39,856,39954
2018,39,29,1187
2018,39,1,1037
