YEAR,%UNWEIGHTED ILI,ILITOTAL,TOTAL PATIENTS
2019.0,0.0,0.0,60.0
2019.0,1.03505,360.0,34781.0
2019.0,0.520514,17.0,3266.0
2019.0,0.118524,7.0,5906.0
2019.0,0.880429,105.0,11926.0
2019.0,0.842978,59.0,6999.0
2019.0,3.01388,1602.0,53154.0
2019.0,0.589028,83.0,14091.0
2019.0,0.238353,11.0,4615.0
2019.0,0.816449,380.0,46543.0
2019.0,0.968543,230.0,23747.0
2019.0,1.51634,116.0,7650.0
2019.0,1.92056,308.0,16037.0
2019.0,0.755744,25.0,3308.0
2019.0,0.6941,42.0,6051.0
2019.0,1.40331,123.0,8765.0
2019.0,0.378703,34.0,8978.0
2019.0,0.0616523,1.0,1622.0
2019.0,1.74374,589.0,33778.0
2019.0,0.830565,180.0,21672.0
2019.0,0.71377,415.0,58142.0
2019.0,0.673944,697.0,103421.0
2019.0,0.910159,31.0,3406.0
2019.0,0.867921,101.0,11637.0
2019.0,0.773515,50.0,6464.0
2019.0,0.503697,171.0,33949.0
2019.0,0.771841,414.0,53638.0
2019.0,0.0947508,5.0,5277.0
2019.0,1.34848,127.0,9418.0
2019.0,0.549547,94.0,17105.0
2019.0,0.681881,49.0,7186.0
2019.0,2.14503,549.0,25594.0
2019.0,1.5332,305.0,19893.0
2019.0,0.522916,17.0,3251.0
2019.0,1.27942,1264.0,98795.0
2019.0,0.274958,13.0,4728.0
2019.0,0.474148,21.0,4429.0
2019.0,1.088,239.0,21967.0
2019.0,0.195618,5.0,2556.0
2019.0,5.96062,112.0,1879.0
2019.0,0.15625,1.0,640.0
2019.0,1.35163,1317.0,97438.0
2019.0,1.66527,616.0,36991.0
2019.0,2.19595,117.0,5328.0
2019.0,1.87488,300.0,16001.0
2019.0,1.056,33.0,3125.0
2019.0,1.14106,480.0,42066.0
2019.0,2.30775,918.0,39779.0
2019.0,1.72414,46.0,2668.0
2019.0,0.0,0.0,1220.0
2019.0,1.3764,199.0,14458.0
2019.0,1.96414,1559.0,79373.0
2019.0,2.78552,40.0,1436.0
2019.0,0.0,0.0,502.0
2019.0,0.805274,331.0,41104.0
2019.0,0.827179,28.0,3385.0
2019.0,0.369523,21.0,5683.0
2019.0,0.783422,93.0,11871.0
2019.0,1.25632,92.0,7323.0
2019.0,3.20462,1703.0,53142.0
2019.0,0.708254,104.0,14684.0
2019.0,0.333125,16.0,4803.0
2019.0,0.909492,433.0,47609.0
2019.0,0.896011,208.0,23214.0
2019.0,2.59481,169.0,6513.0
2019.0,1.81055,319.0,17619.0
2019.0,0.522388,14.0,2680.0
2019.0,0.805622,47.0,5834.0
2019.0,1.28162,114.0,8895.0
2019.0,0.39093,35.0,8953.0
2019.0,0.0,0.0,1729.0
2019.0,1.99469,684.0,34291.0
2019.0,0.822523,175.0,21276.0
2019.0,0.853393,502.0,58824.0
2019.0,0.863398,868.0,100533.0
2019.0,0.649351,27.0,4158.0
2019.0,0.798589,86.0,10769.0
2019.0,1.08117,65.0,6012.0
2019.0,0.70762,251.0,35471.0
2019.0,0.820868,422.0,51409.0
2019.0,0.234388,14.0,5973.0
2019.0,1.86133,171.0,9187.0
2019.0,0.635456,49.0,7711.0
2019.0,0.82807,59.0,7125.0
2019.0,1.83876,390.0,21210.0
2019.0,1.5024,300.0,19968.0
2019.0,0.795522,27.0,3394.0
2019.0,1.54012,1573.0,102135.0
2019.0,0.0,0.0,1399.0
2019.0,0.295247,10.0,3387.0
2019.0,1.20487,276.0,22907.0
2019.0,0.166459,4.0,2403.0
2019.0,3.87075,115.0,2971.0
2019.0,0.290698,2.0,688.0
2019.0,1.81431,1746.0,96235.0
2019.0,1.91817,699.0,36441.0
2019.0,0.998752,16.0,1602.0
2019.0,1.67842,207.0,12333.0
2019.0,0.779788,25.0,3206.0
2019.0,1.13509,485.0,42728.0
2019.0,2.22526,879.0,39501.0
2019.0,1.78697,51.0,2854.0
2019.0,0.161681,2.0,1237.0
2019.0,1.83368,271.0,14779.0
2019.0,2.30717,1778.0,77064.0
2019.0,3.12132,53.0,1698.0
2019.0,0.537634,3.0,558.0
2019.0,1.05733,334.0,31589.0
2019.0,0.708801,24.0,3386.0
2019.0,0.308042,19.0,6168.0
2019.0,0.882065,108.0,12244.0
2019.0,1.50289,104.0,6920.0
2019.0,3.57861,2029.0,56698.0
2019.0,0.85769,130.0,15157.0
2019.0,0.309598,11.0,3553.0
2019.0,0.993745,483.0,48604.0
2019.0,0.842782,194.0,23019.0
2019.0,2.26349,167.0,7378.0
2019.0,1.85135,344.0,18581.0
2019.0,1.32864,34.0,2559.0
2019.0,0.718943,43.0,5981.0
2019.0,1.584,122.0,7702.0
2019.0,0.864067,82.0,9490.0
2019.0,0.178359,3.0,1682.0
2019.0,2.17925,754.0,34599.0
2019.0,0.885694,191.0,21565.0
2019.0,0.952203,561.0,58916.0
2019.0,0.965641,980.0,101487.0
2019.0,1.3467,47.0,3490.0
2019.0,0.716288,92.0,12844.0
2019.0,1.22389,75.0,6128.0
2019.0,0.786208,280.0,35614.0
2019.0,0.958082,493.0,51457.0
2019.0,0.273796,17.0,6209.0
2019.0,1.54741,133.0,8595.0
2019.0,0.71736,120.0,16728.0
2019.0,1.0027,78.0,7779.0
2019.0,2.08464,530.0,25424.0
2019.0,1.41147,296.0,20971.0
2019.0,0.893655,30.0,3357.0
2019.0,1.64966,1741.0,105537.0
2019.0,0.489967,21.0,4286.0
2019.0,0.370175,21.0,5673.0
2019.0,1.46275,291.0,19894.0
2019.0,0.393185,9.0,2289.0
2019.0,4.24545,119.0,2803.0
2019.0,1.16189,15.0,1291.0
2019.0,1.72784,1724.0,99778.0
2019.0,1.97633,937.0,47411.0
2019.0,1.04516,53.0,5071.0
2019.0,1.0662,129.0,12099.0
2019.0,1.19323,62.0,5196.0
2019.0,1.36062,770.0,56592.0
2019.0,2.48564,870.0,35001.0
2019.0,1.24979,512.0,40967.0
2019.0,0.0,0.0,1260.0
2019.0,0.563736,67.0,11885.0
2019.0,2.36053,1954.0,82778.0
2019.0,2.01058,76.0,3780.0
2019.0,0.615385,12.0,1950.0
2019.0,1.41375,1153.0,81556.0
2019.0,0.949495,47.0,4950.0
2019.0,0.875912,60.0,6850.0
2019.0,0.89368,126.0,14099.0
2019.0,1.24969,149.0,11923.0
2019.0,4.23665,2346.0,55374.0
2019.0,0.822834,128.0,15556.0
2019.0,1.26484,667.0,52734.0
2019.0,0.934375,555.0,59398.0
2019.0,0.797603,181.0,22693.0
2019.0,2.42367,181.0,7468.0
2019.0,1.93891,365.0,18825.0
2019.0,0.447427,16.0,3576.0
2019.0,1.00762,82.0,8138.0
2019.0,1.62049,186.0,11478.0
2019.0,0.867925,92.0,10600.0
2019.0,0.401786,9.0,2240.0
2019.0,2.00734,667.0,33228.0
2019.0,0.91895,211.0,22961.0
2019.0,0.865685,518.0,59837.0
2019.0,1.08263,1202.0,111026.0
2019.0,0.920162,34.0,3695.0
2019.0,0.616381,118.0,19144.0
2019.0,1.35709,131.0,9653.0
2019.0,1.0924,467.0,42750.0
2019.0,0.922017,487.0,52819.0
2019.0,0.140801,9.0,6392.0
2019.0,2.03774,243.0,11925.0
2019.0,0.665014,110.0,16541.0
2019.0,1.59221,695.0,43650.0
2019.0,2.1399,640.0,29908.0
2019.0,1.48896,311.0,20887.0
2019.0,0.867052,48.0,5536.0
2019.0,1.70235,1691.0,99333.0
2019.0,0.968318,206.0,21274.0
2019.0,0.854292,143.0,16739.0
2019.0,0.898354,232.0,25825.0
2019.0,1.1875,57.0,4800.0
2019.0,8.41338,254.0,3019.0
2019.0,1.4218,12.0,844.0
2019.0,1.56645,1543.0,98503.0
2019.0,1.8918,862.0,45565.0
2019.0,2.3322,123.0,5274.0
2019.0,1.19067,144.0,12094.0
2019.0,1.87593,101.0,5384.0
2019.0,1.51557,830.0,54765.0
2019.0,2.51736,957.0,38016.0
2019.0,1.57002,662.0,42165.0
2019.0,0.0737463,1.0,1356.0
2019.0,1.47099,215.0,14616.0
2019.0,2.43887,1900.0,77905.0
2019.0,2.00793,76.0,3785.0
2019.0,0.551572,10.0,1813.0
2019.0,1.63321,1153.0,70597.0
2019.0,1.11703,65.0,5819.0
2019.0,0.788927,57.0,7225.0
2019.0,1.24696,169.0,13553.0
2019.0,1.00082,110.0,10991.0
2019.0,4.39856,2356.0,53563.0
2019.0,0.894029,143.0,15995.0
2019.0,1.44965,734.0,50633.0
2019.0,1.0167,599.0,58916.0
2019.0,0.924962,231.0,24974.0
2019.0,2.33836,183.0,7826.0
2019.0,2.03907,357.0,17508.0
2019.0,0.35482,12.0,3382.0
2019.0,0.799842,81.0,10127.0
2019.0,1.85789,211.0,11357.0
2019.0,0.819311,93.0,11351.0
2019.0,0.186047,4.0,2150.0
2019.0,2.03954,653.0,32017.0
2019.0,1.12857,260.0,23038.0
2019.0,1.00583,587.0,58360.0
2019.0,1.06707,1148.0,107584.0
2019.0,0.966184,36.0,3726.0
2019.0,0.668931,130.0,19434.0
2019.0,1.6426,157.0,9558.0
2019.0,1.05688,453.0,42862.0
2019.0,1.01494,521.0,51333.0
2019.0,0.372787,24.0,6438.0
2019.0,2.01056,217.0,10793.0
2019.0,0.596352,102.0,17104.0
2019.0,1.62558,668.0,41093.0
2019.0,2.54297,759.0,29847.0
2019.0,1.39894,288.0,20587.0
2019.0,0.65842,33.0,5012.0
2019.0,1.76111,1793.0,101811.0
2019.0,1.20809,258.0,21356.0
2019.0,0.986125,172.0,17442.0
2019.0,1.40262,369.0,26308.0
2019.0,0.878697,41.0,4666.0
2019.0,7.23751,284.0,3924.0
2019.0,1.67665,14.0,835.0
2019.0,1.49829,1443.0,96310.0
2019.0,2.20263,947.0,42994.0
2019.0,1.51976,80.0,5264.0
2019.0,1.30135,147.0,11296.0
2019.0,2.03568,97.0,4765.0
2019.0,1.63204,898.0,55023.0
2019.0,2.5526,979.0,38353.0
2019.0,1.79399,732.0,40803.0
2019.0,0.0,0.0,1325.0
2019.0,1.60263,224.0,13977.0
2019.0,2.50838,1946.0,77580.0
2019.0,2.25146,77.0,3420.0
2019.0,0.448654,9.0,2006.0
2019.0,1.744,1340.0,76835.0
2019.0,0.853706,44.0,5154.0
2019.0,0.842804,66.0,7831.0
2019.0,1.28422,182.0,14172.0
2019.0,1.41443,190.0,13433.0
2019.0,4.82243,2565.0,53189.0
2019.0,0.935829,147.0,15708.0
2019.0,1.34313,649.0,48320.0
2019.0,1.05407,632.0,59958.0
2019.0,0.947571,227.0,23956.0
2019.0,2.21124,179.0,8095.0
2019.0,2.07059,369.0,17821.0
2019.0,0.56164,20.0,3561.0
2019.0,0.682563,75.0,10988.0
2019.0,2.30471,285.0,12366.0
2019.0,1.22039,136.0,11144.0
2019.0,0.416281,9.0,2162.0
2019.0,2.56547,819.0,31924.0
2019.0,1.40313,338.0,24089.0
2019.0,1.09797,622.0,56650.0
2019.0,1.21686,1261.0,103627.0
2019.0,1.2691,49.0,3861.0
2019.0,0.712468,140.0,19650.0
2019.0,1.9705,187.0,9490.0
2019.0,1.19141,517.0,43394.0
2019.0,1.20891,594.0,49135.0
2019.0,0.298174,16.0,5366.0
2019.0,2.34589,223.0,9506.0
2019.0,0.694369,127.0,18290.0
2019.0,1.69618,705.0,41564.0
2019.0,2.55285,768.0,30084.0
2019.0,1.72846,372.0,21522.0
2019.0,1.03608,56.0,5405.0
2019.0,1.97288,1919.0,97269.0
2019.0,1.32254,286.0,21625.0
2019.0,0.980278,168.0,17138.0
2019.0,1.48287,380.0,25626.0
2019.0,1.02179,53.0,5187.0
2019.0,8.39281,341.0,4063.0
2019.0,1.12923,9.0,797.0
2019.0,1.61493,1569.0,97156.0
2019.0,2.35066,1066.0,45349.0
2019.0,1.42744,72.0,5044.0
2019.0,1.3922,175.0,12570.0
2019.0,1.7754,83.0,4675.0
2019.0,1.73687,988.0,56884.0
2019.0,2.65636,1007.0,37909.0
2019.0,1.76784,731.0,41350.0
2019.0,0.0747943,1.0,1337.0
2019.0,1.66477,234.0,14056.0
2019.0,2.99099,2333.0,78001.0
2019.0,2.11364,77.0,3643.0
2019.0,0.780312,13.0,1666.0
2019.0,1.90258,1658.0,87145.0
2019.0,1.1562,53.0,4584.0
2019.0,1.00646,81.0,8048.0
2019.0,1.41598,204.0,14407.0
2019.0,1.59703,224.0,14026.0
2019.0,5.50797,2971.0,53940.0
2019.0,0.924604,149.0,16115.0
2019.0,1.50493,763.0,50700.0
2019.0,0.989778,611.0,61731.0
2019.0,0.838431,233.0,27790.0
2019.0,2.39513,181.0,7557.0
2019.0,2.96099,545.0,18406.0
2019.0,0.718034,26.0,3621.0
2019.0,0.760525,84.0,11045.0
2019.0,2.12993,259.0,12160.0
2019.0,1.23402,138.0,11183.0
2019.0,0.655594,15.0,2288.0
2019.0,2.32372,756.0,32534.0
2019.0,1.60244,383.0,23901.0
2019.0,1.03963,626.0,60214.0
2019.0,1.27839,1395.0,109122.0
2019.0,1.11292,41.0,3684.0
2019.0,0.969159,192.0,19811.0
2019.0,1.96691,189.0,9609.0
2019.0,1.22155,527.0,43142.0
2019.0,1.37937,747.0,54155.0
2019.0,0.307929,20.0,6495.0
2019.0,2.54701,256.0,10051.0
2019.0,0.724848,125.0,17245.0
2019.0,1.87105,785.0,41955.0
2019.0,3.23872,987.0,30475.0
2019.0,1.90343,408.0,21435.0
2019.0,0.871755,45.0,5162.0
2019.0,2.08905,2123.0,101625.0
2019.0,1.03806,222.0,21386.0
2019.0,1.24357,215.0,17289.0
2019.0,1.16637,269.0,23063.0
2019.0,1.00751,51.0,5062.0
2019.0,5.0616,189.0,3734.0
2019.0,0.338409,2.0,591.0
2019.0,1.81585,1798.0,99017.0
2019.0,2.64992,1209.0,45624.0
2019.0,1.51358,73.0,4823.0
2019.0,1.40129,182.0,12988.0
2019.0,2.38727,117.0,4901.0
2019.0,1.86748,1016.0,54405.0
2019.0,2.7934,919.0,32899.0
2019.0,1.81377,762.0,42012.0
2019.0,0.437318,6.0,1372.0
2019.0,1.75464,246.0,14020.0
2019.0,3.32883,2516.0,75582.0
2019.0,2.69581,74.0,2745.0
2019.0,1.00503,18.0,1791.0
2019.0,1.8228,1523.0,83553.0
2019.0,1.38889,75.0,5400.0
2019.0,0.939029,71.0,7561.0
2019.0,1.53271,201.0,13114.0
2019.0,1.93466,257.0,13284.0
2019.0,6.81417,3628.0,53242.0
2019.0,0.933496,145.0,15533.0
2019.0,1.65202,825.0,49939.0
2019.0,1.06684,648.0,60740.0
2019.0,0.990705,259.0,26143.0
2019.0,2.40882,177.0,7348.0
2019.0,2.62253,465.0,17731.0
2019.0,0.960096,32.0,3333.0
2019.0,0.796503,82.0,10295.0
2019.0,2.07411,239.0,11523.0
2019.0,1.64921,189.0,11460.0
2019.0,0.640478,15.0,2342.0
2019.0,2.62045,799.0,30491.0
2019.0,1.62342,366.0,22545.0
2019.0,1.23284,712.0,57753.0
2019.0,1.28462,1409.0,109682.0
2019.0,1.26832,45.0,3548.0
2019.0,0.86353,158.0,18297.0
2019.0,2.42398,228.0,9406.0
2019.0,1.16815,479.0,41005.0
2019.0,1.2018,638.0,53087.0
2019.0,0.326391,21.0,6434.0
2019.0,2.50265,236.0,9430.0
2019.0,0.782453,127.0,16231.0
2019.0,2.14267,881.0,41117.0
2019.0,3.70212,1124.0,30361.0
2019.0,1.77771,337.0,18957.0
2019.0,0.955005,52.0,5445.0
2019.0,2.09611,2085.0,99470.0
2019.0,1.27472,263.0,20632.0
2019.0,1.22906,201.0,16354.0
2019.0,1.49762,374.0,24973.0
2019.0,1.15546,55.0,4760.0
2019.0,5.73197,213.0,3716.0
2019.0,1.08844,8.0,735.0
2019.0,2.00445,1965.0,98032.0
2019.0,3.3596,1603.0,47714.0
2019.0,2.40385,115.0,4784.0
2019.0,2.58722,376.0,14533.0
2019.0,2.61617,134.0,5122.0
2019.0,2.19393,1258.0,57340.0
2019.0,2.6835,982.0,36594.0
2019.0,2.02184,811.0,40112.0
2019.0,0.1554,2.0,1287.0
2019.0,1.87777,275.0,14645.0
2019.0,3.87897,3105.0,80047.0
2019.0,1.7033,62.0,3640.0
2019.0,0.777706,12.0,1543.0
2019.0,1.86122,1579.0,84837.0
2019.0,1.44112,82.0,5690.0
2019.0,1.0789,83.0,7693.0
2019.0,1.48686,215.0,14460.0
2019.0,2.08395,283.0,13580.0
2019.0,8.68974,4858.0,55905.0
2019.0,0.934091,143.0,15309.0
2019.0,1.85614,913.0,49188.0
2019.0,1.22268,754.0,61668.0
2019.0,0.998877,258.0,25829.0
2019.0,2.27738,178.0,7816.0
2019.0,4.07347,774.0,19001.0
2019.0,0.796601,30.0,3766.0
2019.0,0.930997,102.0,10956.0
2019.0,2.36472,274.0,11587.0
2019.0,2.36328,293.0,12398.0
2019.0,0.957156,21.0,2194.0
2019.0,2.78597,869.0,31192.0
2019.0,2.01753,495.0,24535.0
2019.0,1.29974,734.0,56473.0
2019.0,1.48144,1548.0,104493.0
2019.0,1.46671,50.0,3409.0
2019.0,0.960314,196.0,20410.0
2019.0,2.69122,266.0,9884.0
2019.0,1.26008,514.0,40791.0
2019.0,1.42162,736.0,51772.0
2019.0,0.228973,15.0,6551.0
2019.0,3.33957,339.0,10151.0
2019.0,0.804734,136.0,16900.0
2019.0,2.60294,1093.0,41991.0
2019.0,4.73487,1501.0,31701.0
2019.0,2.24445,451.0,20094.0
2019.0,1.18386,66.0,5575.0
2019.0,2.20508,2196.0,99588.0
2019.0,1.38184,245.0,17730.0
2019.0,1.41958,257.0,18104.0
2019.0,1.70525,428.0,25099.0
2019.0,1.0495,53.0,5050.0
2019.0,5.19816,282.0,5425.0
2019.0,1.22699,8.0,652.0
2019.0,2.31827,2302.0,99298.0
2019.0,3.65487,1724.0,47170.0
2019.0,2.78923,115.0,4123.0
2019.0,2.86685,405.0,14127.0
2019.0,3.72257,190.0,5104.0
2019.0,2.44212,1481.0,60644.0
2019.0,2.98331,1112.0,37274.0
2019.0,2.02981,824.0,40595.0
2019.0,0.0795545,1.0,1257.0
2019.0,1.79881,238.0,13231.0
2019.0,4.48816,3500.0,77983.0
2019.0,2.25564,72.0,3192.0
2019.0,0.352319,6.0,1703.0
2019.0,2.00902,1649.0,82080.0
2019.0,1.80357,101.0,5600.0
2019.0,1.10834,80.0,7218.0
2019.0,1.77803,248.0,13948.0
2019.0,2.51122,330.0,13141.0
2019.0,10.0855,5683.0,56348.0
2019.0,1.10982,162.0,14597.0
2019.0,2.16577,1064.0,49128.0
2019.0,1.46429,868.0,59278.0
2019.0,1.04618,285.0,27242.0
2019.0,2.43498,191.0,7844.0
2019.0,5.02775,897.0,17841.0
2019.0,1.57008,55.0,3503.0
2019.0,1.1386,104.0,9134.0
2019.0,2.68822,321.0,11941.0
2019.0,3.33819,412.0,12342.0
2019.0,0.418799,9.0,2149.0
2019.0,3.17628,993.0,31263.0
2019.0,2.52861,612.0,24203.0
2019.0,1.37191,763.0,55616.0
2019.0,1.56202,1566.0,100255.0
2019.0,1.92653,75.0,3893.0
2019.0,0.932317,181.0,19414.0
2019.0,2.93991,274.0,9320.0
2019.0,1.06238,443.0,41699.0
2019.0,1.47832,734.0,49651.0
2019.0,0.459629,30.0,6527.0
2019.0,3.94737,351.0,8892.0
2019.0,1.17585,156.0,13267.0
2019.0,2.96013,1240.0,41890.0
2019.0,4.78979,1456.0,30398.0
2019.0,2.2681,390.0,17195.0
2019.0,1.12664,54.0,4793.0
2019.0,2.55936,2576.0,100650.0
2019.0,1.78561,310.0,17361.0
2019.0,1.3422,220.0,16391.0
2019.0,1.40298,300.0,21383.0
2019.0,1.14674,54.0,4709.0
2019.0,7.35398,311.0,4229.0
2019.0,0.873362,6.0,687.0
2019.0,2.37719,2318.0,97510.0
2019.0,4.66176,2332.0,50024.0
2019.0,2.01203,97.0,4821.0
2019.0,2.71652,388.0,14283.0
2019.0,3.12874,183.0,5849.0
2019.0,2.39551,1536.0,64120.0
2019.0,3.22949,1216.0,37653.0
2019.0,2.45252,1024.0,41753.0
2019.0,0.142959,2.0,1399.0
2019.0,2.14897,324.0,15077.0
2019.0,5.21978,3623.0,69409.0
2019.0,2.74198,100.0,3647.0
2019.0,1.20482,18.0,1494.0
2019.0,2.11537,1784.0,84335.0
2019.0,1.41648,77.0,5436.0
2019.0,0.918422,68.0,7404.0
2019.0,1.42391,205.0,14397.0
2019.0,2.77164,364.0,13133.0
2019.0,11.6895,6964.0,59575.0
2019.0,1.22556,183.0,14932.0
2019.0,2.19271,1121.0,51124.0
2019.0,1.4374,879.0,61152.0
2019.0,1.23582,304.0,24599.0
2019.0,2.72668,209.0,7665.0
2019.0,6.063,1151.0,18984.0
2019.0,1.23077,44.0,3575.0
2019.0,1.18399,137.0,11571.0
2019.0,3.49316,467.0,13369.0
2019.0,3.00172,385.0,12826.0
2019.0,0.613228,14.0,2283.0
2019.0,2.93343,947.0,32283.0
2019.0,3.12916,799.0,25534.0
2019.0,1.44615,826.0,57117.0
2019.0,1.67733,1751.0,104392.0
2019.0,1.89717,69.0,3637.0
2019.0,1.0583,222.0,20977.0
2019.0,2.95654,300.0,10147.0
2019.0,1.8385,798.0,43405.0
2019.0,1.6982,903.0,53174.0
2019.0,0.494382,33.0,6675.0
2019.0,3.97771,414.0,10408.0
2019.0,1.65146,190.0,11505.0
2019.0,3.82892,1649.0,43067.0
2019.0,6.49962,2114.0,32525.0
2019.0,2.50505,496.0,19800.0
2019.0,0.872211,43.0,4930.0
2019.0,2.88598,3005.0,104124.0
2019.0,2.69907,602.0,22304.0
2019.0,1.24365,208.0,16725.0
2019.0,1.57279,406.0,25814.0
2019.0,1.18539,61.0,5146.0
2019.0,6.61174,321.0,4855.0
2019.0,0.769231,5.0,650.0
2019.0,2.52914,2602.0,102881.0
2019.0,4.70394,2048.0,43538.0
2019.0,2.24646,103.0,4585.0
2019.0,2.86129,276.0,9646.0
2019.0,3.65809,101.0,2761.0
2019.0,2.74306,1205.0,43929.0
2019.0,3.70322,1132.0,30568.0
2019.0,2.61969,1015.0,38745.0
2019.0,0.614125,6.0,977.0
2019.0,2.63357,279.0,10594.0
2019.0,5.70542,4304.0,75437.0
2019.0,3.649,84.0,2302.0
2019.0,1.17532,12.0,1021.0
2019.0,2.55489,1984.0,77655.0
2019.0,2.14118,64.0,2989.0
2019.0,1.51327,61.0,4031.0
2019.0,1.81893,221.0,12150.0
2019.0,3.04802,344.0,11286.0
2019.0,10.7286,5771.0,53791.0
2019.0,1.19228,157.0,13168.0
2019.0,2.8248,1300.0,46021.0
2019.0,1.91389,961.0,50212.0
2019.0,1.21021,273.0,22558.0
2019.0,4.05946,213.0,5247.0
2019.0,7.3034,1251.0,17129.0
2019.0,0.695652,8.0,1150.0
2019.0,1.42826,130.0,9102.0
2019.0,5.18686,619.0,11934.0
2019.0,3.63079,391.0,10769.0
2019.0,0.677966,10.0,1475.0
2019.0,3.9026,1154.0,29570.0
2019.0,3.35036,656.0,19580.0
2019.0,1.97264,998.0,50592.0
2019.0,1.85556,1705.0,91886.0
2019.0,2.97824,78.0,2619.0
2019.0,1.0144,155.0,15280.0
2019.0,3.80488,312.0,8200.0
2019.0,2.07423,812.0,39147.0
2019.0,1.7945,795.0,44302.0
2019.0,0.684095,28.0,4093.0
2019.0,4.59937,508.0,11045.0
2019.0,1.55816,146.0,9370.0
2019.0,5.24653,2092.0,39874.0
2019.0,7.33775,1783.0,24299.0
2019.0,3.8,608.0,16000.0
2019.0,1.37931,54.0,3915.0
2019.0,3.41112,3413.0,100055.0
2019.0,3.56457,427.0,11979.0
2019.0,1.21075,123.0,10159.0
2019.0,1.75611,393.0,22379.0
2019.0,0.951132,29.0,3049.0
2019.0,6.47349,315.0,4866.0
2019.0,1.15942,8.0,690.0
2019.0,3.12113,2895.0,92755.0
2019.0,5.05257,2441.0,48312.0
2019.0,2.44837,115.0,4697.0
2019.0,3.03117,425.0,14021.0
2019.0,3.39666,177.0,5211.0
2019.0,2.71881,1697.0,62417.0
2019.0,4.03004,1465.0,36352.0
2019.0,2.60224,1041.0,40004.0
2019.0,0.353607,5.0,1414.0
2019.0,1.56758,193.0,12312.0
2019.0,5.14094,4204.0,81775.0
2019.0,2.88298,102.0,3538.0
2019.0,1.11257,17.0,1528.0
2019.0,2.59479,2279.0,87830.0
2019.0,2.41353,127.0,5262.0
2019.0,1.12523,85.0,7554.0
2019.0,2.21101,320.0,14473.0
2019.0,3.62949,509.0,14024.0
2019.0,8.63841,4672.0,54084.0
2019.0,1.54994,216.0,13936.0
2019.0,2.76588,1421.0,51376.0
2019.0,1.88156,1086.0,57718.0
2019.0,1.45859,404.0,27698.0
2019.0,3.52987,273.0,7734.0
2019.0,5.20234,995.0,19126.0
2019.0,1.10531,36.0,3257.0
2019.0,1.21029,136.0,11237.0
2019.0,4.84591,651.0,13434.0
2019.0,2.78099,337.0,12118.0
2019.0,0.645161,13.0,2015.0
2019.0,3.79468,1225.0,32282.0
2019.0,3.87798,956.0,24652.0
2019.0,1.94173,1025.0,52788.0
2019.0,2.1417,2275.0,106224.0
2019.0,2.23377,86.0,3850.0
2019.0,1.10549,223.0,20172.0
2019.0,3.64786,375.0,10280.0
2019.0,2.62113,1162.0,44332.0
2019.0,1.89246,913.0,48244.0
2019.0,0.884189,51.0,5768.0
2019.0,4.93698,615.0,12457.0
2019.0,1.69157,197.0,11646.0
2019.0,5.53605,2491.0,44996.0
2019.0,6.06795,1902.0,31345.0
2019.0,2.46927,448.0,18143.0
2019.0,1.31819,65.0,4931.0
2019.0,3.53075,3717.0,105275.0
2019.0,4.35343,980.0,22511.0
2019.0,1.25597,213.0,16959.0
2019.0,2.05403,536.0,26095.0
2019.0,1.45289,70.0,4818.0
2019.0,5.1406,234.0,4552.0
2019.0,1.02639,7.0,682.0
2019.0,3.39352,3496.0,103020.0
2019.0,5.58684,2728.0,48829.0
2019.0,3.09021,161.0,5210.0
2019.0,2.97857,417.0,14000.0
2019.0,4.79982,217.0,4521.0
2019.0,2.76788,1678.0,60624.0
2019.0,4.62243,1635.0,35371.0
2019.0,2.68605,1094.0,40729.0
2019.0,0.507614,7.0,1379.0
2019.0,3.20978,478.0,14892.0
2019.0,6.58758,5492.0,83369.0
2019.0,2.50927,88.0,3507.0
2019.0,1.64908,25.0,1516.0
2019.0,3.17378,2582.0,81354.0
2019.0,2.94056,141.0,4795.0
2019.0,1.2512,91.0,7273.0
2019.0,3.3247,475.0,14287.0
2019.0,5.2698,668.0,12676.0
2019.0,7.97638,3985.0,49960.0
2019.0,1.69492,255.0,15045.0
2019.0,3.41846,1684.0,49262.0
2019.0,1.78126,1099.0,61698.0
2019.0,1.71431,436.0,25433.0
2019.0,3.53594,242.0,6844.0
2019.0,5.79212,1027.0,17731.0
2019.0,1.01124,27.0,2670.0
2019.0,1.31013,140.0,10686.0
2019.0,5.74106,772.0,13447.0
2019.0,2.43408,288.0,11832.0
2019.0,1.14521,25.0,2183.0
2019.0,3.89477,1285.0,32993.0
2019.0,4.97083,1227.0,24684.0
2019.0,2.28183,1328.0,58199.0
2019.0,2.37158,2488.0,104909.0
2019.0,3.84914,99.0,2572.0
2019.0,1.37638,269.0,19544.0
2019.0,4.12587,375.0,9089.0
2019.0,3.57619,1608.0,44964.0
2019.0,2.12233,1067.0,50275.0
2019.0,1.38131,81.0,5864.0
2019.0,5.92551,735.0,12404.0
2019.0,1.66225,182.0,10949.0
2019.0,6.97474,2999.0,42998.0
2019.0,8.66833,2124.0,24503.0
2019.0,3.37131,654.0,19399.0
2019.0,1.54067,75.0,4868.0
2019.0,4.60516,4933.0,107119.0
2019.0,5.7875,1328.0,22946.0
2019.0,1.18156,183.0,15488.0
2019.0,2.19359,584.0,26623.0
2019.0,2.01407,83.0,4121.0
2019.0,7.33333,253.0,3450.0
